1.008309841156005859e+00
5.201759815216064453e+00
4.076237201690673828e+00
1.902026653289794922e+00
3.929996490478515625e+00
3.078485488891601562e+00
3.208892345428466797e+00
2.651974439620971680e+00
1.474594593048095703e+00
1.273390889167785645e+00
1.386130094528198242e+00
3.051209449768066406e-01
1.516803026199340820e+00
1.666775345802307129e+00
1.631447553634643555e+00
5.664502978324890137e-01
5.153259038925170898e-01
5.111522197723388672e+00
5.988429069519042969e+00
5.275018692016601562e+00
4.528111457824707031e+00
6.079726219177246094e+00
5.321633815765380859e+00
5.221936225891113281e+00
5.164729118347167969e+00
3.594562530517578125e+00
4.318016529083251953e+00
5.138761997222900391e+00
6.445034980773925781e+00
6.204574584960937500e+00
4.558134555816650391e+00
6.403291225433349609e+00
6.446984291076660156e+00
6.428074836730957031e+00
3.659907341003417969e+00
3.856081962585449219e+00
4.754618644714355469e+00
6.001772403717041016e+00
6.605615615844726562e+00
6.819962978363037109e+00
4.748194694519042969e+00
6.580026149749755859e+00
4.838552951812744141e+00
6.456105232238769531e+00
3.126436233520507812e+00
3.221348047256469727e+00
4.791310310363769531e+00
2.805545806884765625e+00
2.208938121795654297e+00
4.182647705078125000e+00
3.424739599227905273e+00
3.208156108856201172e+00
4.292213439941406250e+00
2.754175901412963867e+00
2.610347986221313477e+00
4.419826507568359375e+00
3.772902250289916992e+00
2.963243722915649414e+00
2.784145355224609375e+00
3.563729047775268555e+00
4.000910758972167969e+00
3.714655876159667969e+00
2.345750331878662109e+00
3.374643325805664062e+00
3.847410202026367188e+00
4.242167472839355469e+00
3.695415019989013672e+00
4.931285858154296875e+00
5.274437904357910156e+00
3.613879680633544922e+00
4.575469017028808594e+00
2.868181228637695312e+00
4.056838989257812500e+00
2.233680963516235352e+00
7.959957122802734375e-01
4.021068572998046875e+00
2.814720630645751953e+00
2.635959386825561523e+00
3.734293460845947266e+00
2.140424013137817383e+00
2.898159027099609375e+00
3.754256725311279297e+00
5.233006477355957031e-01
3.127688169479370117e+00
2.960248231887817383e+00
5.028492927551269531e+00
4.938218593597412109e+00
1.693040728569030762e+00
2.987927675247192383e+00
3.437383413314819336e+00
2.827311038970947266e+00
1.926985621452331543e+00
3.329899311065673828e+00
1.537914872169494629e+00
3.535708189010620117e+00
1.159724473953247070e+00
3.671588897705078125e+00
2.694737911224365234e-01
4.010027408599853516e+00
3.681260585784912109e+00
1.755084276199340820e+00
3.856291770935058594e+00
3.601921081542968750e+00
2.302004337310791016e+00
4.359998703002929688e+00
4.028132438659667969e+00
2.758836507797241211e+00
4.190265655517578125e+00
2.816790103912353516e+00
3.769186973571777344e+00
2.392746925354003906e+00
2.576428651809692383e-01
1.948200941085815430e+00
2.261948585510253906e+00
1.186240673065185547e+00
