observations_o1
3.4770555
2.7918177
1.7942427
0.8849349
0.6255888
1.2814428
1.747525
1.3978623
2.623806
1.8563641
1.9266005
0.96510273
1.2308376
-0.20285487
0.48977828
0.87399334
0.5384584
-0.5928836
2.241889
0.45779014
0.92178714
0.24538803
1.8054553
1.8079233
1.0438037
1.9980518
0.25651038
1.9961512
1.99663
1.9810311
1.4493895
0.43097794
1.3743216
4.1437454
3.3800588
0.6538776
1.5421677
1.502927
2.5947328
1.3709077
1.1944625
2.741583
1.2515435
0.8906451
0.99930704
1.3717715
2.385693
3.3404102
0.66260815
0.718507
0.72992915
1.3883681
0.60445935
2.887679
0.47341347
1.4807398
4.8177137
2.610042
1.4544883
2.4342928
-0.7602551
2.4007976
2.1135728
0.9735678
2.6749182
1.4850224
2.6099453
1.7029597
-0.070807576
2.5583375
1.5807879
1.0859272
1.2104508
1.4358788
3.5308485
2.0575
3.0035882
2.5036697
1.5398601
0.99789953
2.2847786
0.88353115
-0.287071
1.7674792
2.0184808
3.784506
1.8302509
1.4379784
2.4162054
1.134652
0.96458983
3.062402
3.0097256
0.9167784
1.7079575
5.7301936
6.659548
4.8869867
6.7470264
5.8862076
4.4996266
5.1808524
6.7608466
5.429146
6.5473356
5.4379077
5.7744164
4.2318096
6.423962
6.1360655
3.3143864
4.75461
4.7414665
6.0477114
5.138671
7.0420785
7.5950713
4.238967
6.2520003
4.438854
5.505336
3.7252524
3.9848096
5.079507
4.107049
3.9640255
3.428715
3.8981245
4.1081276
6.6788116
5.8683805
5.638204
4.3918376
2.509365
3.6589093
2.8456872
1.7031289
3.0621753
3.7999208
3.2618353
5.3617177
1.9125658
3.6792107
4.856703
2.0222433
2.751463
3.3787398
4.2561083
3.2000065
3.1371765
4.853251
4.916546
4.0784736
3.8214803
3.0172977
4.426228
2.3300796
3.6356633
3.807043
3.4658296
2.9234445
3.6615937
4.318519
4.883347
2.8449628
3.0438628
4.8801923
2.1950302
3.9633214
3.5253203
1.3244948
3.075181
1.296222
3.1697016
2.922369
5.1066427
2.1588764
3.8141694
5.595609
1.9099187
3.4541721
2.98372
3.2614994
3.80246
2.2816522
2.1548648
2.815028
1.7653079
2.2352507
2.9944844
2.6362643
2.3561723
3.5403073
4.0370097
2.892454
2.686871
2.9490733
3.8236759
5.854986
2.7191277
4.4100184
4.0206156
3.554406
4.2775455
2.938233
4.7973247
3.7644396
3.1130834
4.0760283
1.6479378
4.920953
3.383306
