observations_o
0.87932205
0.23000276
2.6623993
1.4184117
1.8704488
0.13172531
0.97989696
0.8677037
1.6921581
0.7536994
2.566176
1.3812965
1.02192
0.7317695
0.3684107
1.7141441
1.7632539
4.251955
2.295283
1.1201738
0.5717368
1.7979163
2.0951314
0.61259806
-0.039112806
2.4032068
2.3247886
0.46611965
1.2850776
1.2428956
4.1890993
2.313768
1.6195774
0.3028227
0.36149693
2.5532029
0.11107814
1.5906562
2.667479
2.2812805
0.79655725
2.1304328
3.178869
1.3230847
2.2325535
0.7650918
1.5393946
1.0235121
1.6925284
1.4715657
0.95239216
1.162894
0.53995293
0.6090342
1.8792571
1.8985025
2.0463984
1.8968804
2.7306137
1.1167548
0.49515057
1.2113714
1.3808106
0.7396172
2.181305
2.2896914
-0.439852
1.8346703
1.6241959
1.6869245
2.074205
1.1110791
2.0337653
1.0751969
1.4318382
2.086633
3.3806205
1.5576936
1.7010742
0.6304771
-0.21956694
1.6398157
2.1043582
0.5166472
2.9676347
0.1312933
0.9988494
2.5978284
0.07995021
1.368947
2.5096922
0.9009695
1.4597069
2.5880132
2.8799036
1.0924681
1.0312678
1.5593212
1.6713864
2.311246
2.555256
5.025955
6.137163
3.7028973
3.8517947
3.9216182
4.118053
3.4821596
4.231419
2.2722416
2.60571
4.151006
4.782609
3.0074906
2.9027233
3.2381284
3.6572886
4.02529
1.8046453
3.1114616
3.8664212
3.3256433
2.9718106
3.2810924
3.2547307
5.038265
3.9391005
2.0564673
1.5004954
4.568593
3.2756228
4.3131766
2.209864
3.6469715
3.6838608
3.7196436
3.9164093
3.2660556
2.3323464
3.8980165
3.1000738
3.3948414
2.670269
4.8221235
3.425517
3.379406
4.618981
3.4669416
3.1940215
1.3708179
3.4312463
3.2680306
3.3928103
4.5105667
2.618571
2.6639762
4.2157784
3.6639943
4.2448483
1.9409981
2.790904
4.85538
2.472135
3.5636234
2.7364004
2.9660525
1.6318424
3.175088
2.559896
2.483449
5.0740376
2.8398223
3.875809
3.9788394
4.652703
3.4343908
2.0195613
3.4983351
4.6109962
4.150655
4.630931
2.4881706
4.1561317
3.5144825
3.0983331
4.7309933
3.9555724
3.4237018
2.685353
1.6212986
3.229981
2.9755116
1.8045824
3.0513961
2.8981187
2.870003
2.1019683
4.4286995
3.8065834
4.0462394
3.7994332
3.2290685
4.7441845
3.1975312
3.2284622
3.6115282
3.6620412
3.7867522
3.2528172
4.0547647
2.201561
3.4120274
4.488403
2.9537804
2.701364
3.3173366
4.405309
2.5722866
1.2132659
1.8671367
3.5510385
3.835332
3.9791245
3.955882
4.5869484
2.7629347
3.0065775
4.729017
4.272577
3.5151758
2.11694
-1.2695093
0.013334751
2.2762403
0.852513
0.49016047
0.8842
4.1085157
2.860065
2.631848
0.21984434
1.85386
2.0943906
1.7669523
2.9479313
