observations_o
1.3923264
2.4436216
3.5349853
3.0554922
0.8873292
0.28762138
1.6133628
2.4642377
1.8327955
1.009834
0.2690829
3.2640314
0.9764558
2.8067575
1.6822481
1.2762845
3.7024734
1.488144
2.8929791
1.3717455
1.4623504
1.6521862
1.1556754
1.3939849
1.3076943
1.7275666
-0.079959154
1.8727568
0.95290095
1.7967204
-0.18034923
0.84655434
0.35676908
0.70571864
2.7427092
1.589953
1.6758976
2.350173
0.6388157
2.1118202
2.4027128
0.858492
1.8883644
0.6759546
2.763636
3.4297822
3.3882556
1.981595
3.581987
0.8272347
0.8131471
0.48668444
0.22678769
1.957837
0.96274805
1.798001
1.8617469
3.7285492
0.66833794
2.0489187
1.3323191
1.091778
1.5866117
1.6928767
2.0292516
1.322355
2.3009138
0.4033059
1.6890922
2.0840292
0.08630526
1.3053409
0.89951056
0.93105394
1.2399279
1.9062625
0.040965557
1.6842703
1.8761406
1.225315
1.2278192
0.5692828
2.1603673
1.1702335
3.0442185
3.523543
4.179613
4.180283
5.6598787
2.5205066
3.2161205
4.0411797
3.7474616
3.2366838
3.7707493
3.6861727
3.4285393
3.5632966
3.267355
3.8007646
2.9481032
2.2661932
3.9022985
3.356932
3.9873989
1.8906763
3.817931
2.457932
5.714631
2.380378
1.8026441
3.2830365
4.4285603
3.0801365
3.8061612
3.1340795
5.928108
3.9973738
4.0432663
3.080204
2.9642236
6.283066
2.7115862
4.6438007
3.832783
5.5607386
1.8819227
3.0158715
3.6659586
4.564083
3.7569673
3.6693597
3.79304
1.7581689
0.3687954
0.64642775
1.9674256
1.1791027
1.7959337
1.6395938
0.47512615
2.9221287
0.76228994
0.9372999
3.089547
0.54209167
3.5722225
1.3522482
1.6879712
0.6918209
2.2401378
0.95793945
2.4409246
2.2785804
1.4504306
3.0262797
1.6510766
-0.19653165
1.7634624
0.73255527
2.9658191
1.9329219
1.6542509
2.0418022
1.1577063
0.9189853
0.38044703
0.24801838
-0.33341324
1.6194912
1.0504072
1.5916291
1.6434093
-0.07479751
0.72005504
0.557702
0.24463224
2.0001068
1.5140541
2.4335165
2.3458257
0.50094324
2.1216345
3.7245622
0.94163555
3.201444
1.4424351
0.88467044
1.2476547
1.5472732
1.9013687
0.8981245
-0.37015784
1.3731455
1.5828204
0.61871076
2.0971742
0.14728868
2.860822
-0.23897243
1.5346361
2.2302558
1.5309186
1.2797877
2.859835
1.9649818
0.54412305
0.70827514
1.0280728
2.830145
0.21074677
1.9432081
0.28421867
2.019486
1.535517
5.687595
4.5548167
4.1506925
1.2083178
3.970141
4.4662123
3.2611651
4.334424
2.0366297
2.747974
4.1435223
2.8189132
2.9660976
3.5705585
4.199525
2.340069
3.8146417
4.925703
1.3946588
4.3006115
4.2473607
3.6578798
3.596024
3.8834028
3.7000434
2.7830539
4.179736
1.7922485
2.1743345
3.8319092
2.5226874
2.1347704
4.1854153
3.985912
4.9962187
2.8035274
3.9434175
1.695303
2.8591638
5.290041
2.2667882
5.428681
5.2747183
2.957697
2.1792445
3.0978189
5.546447
4.2012606
3.5683231
3.7751021
1.9797295
3.4638743
3.4843771
3.0097628
3.2183647
2.8101835
4.091999
2.597242
3.5509424
2.8445587
4.17429
2.1140876
4.1966496
4.2387514
4.7521744
3.2755156
2.6004367
2.7978497
4.0259237
5.9624853
4.053188
3.779444
2.6417794
2.9012911
2.2531738
3.3806944
3.577608
3.5266085
3.5491307
4.1123056
3.760898
4.2019835
1.7802327
4.2503657
3.3638372
4.405678
4.2901864
5.1958537
1.7369357
2.8921824
4.245644
2.8540626
4.2286773
3.9416063
1.6030245
2.0710354
3.5900292
2.9119291
2.1992927
3.79955
4.0974
4.8286943
3.3929834
5.196231
2.8088906
2.6940403
4.0818663
1.8923877
5.572811
3.9047897
1.9444789
3.4350724
3.0148053
2.1922271
4.36755
3.6325514
3.3457003
4.561926
4.023311
4.845497
3.469123
3.8464735
2.1670465
4.2766714
5.5656013
4.356637
3.5288966
1.8568535
2.1243396
1.632387
4.5387907
2.6940882
2.5996518
4.0969424
4.319866
3.2063847
4.287029
3.057581
4.4770403
2.231818
4.501625
3.1072423
2.9960008
3.1964386
1.6603715
4.08338
3.043968
5.21593
4.2701163
1.8753177
3.5669196
2.584388
3.039815
1.5367988
4.496692
4.380754
1.430835
3.5725217
3.2493541
6.8473945
4.451147
4.077365
2.9662728
4.7245917
6.0333147
5.9127316
4.40296
6.2785916
4.529618
5.3363624
5.2860665
4.3312855
5.0062666
5.2198887
3.9979072
7.272211
5.3026023
5.9903445
4.8067846
3.5051074
6.0583553
5.069239
4.2972755
5.687028
4.8727803
6.397752
6.17739
4.8680987
6.5366626
6.332164
4.1253843
4.7403445
4.2217836
5.8311048
5.0672603
5.0942135
5.4051294
5.4504066
4.454549
5.184465
4.9362183
5.049134
5.7157583
5.311822
6.836049
6.381858
5.93274
5.8288345
6.2964764
6.425589
5.743583
0.61667866
0.55434406
1.8558215
1.408462
1.544035
-0.16796398
-0.67887115
1.9536048
-0.38855588
-0.011965394
0.7003289
0.83890015
-0.6395118
1.209986
1.5565757
1.5035347
2.9092212
1.9862006
2.317535
1.9487951
2.8546064
1.1498243
0.5621998
0.7989382
1.5561825
0.5955949
2.5764456
1.392253
1.1893746
1.5822722
0.9443563
2.1541836
2.2874608
3.2286088
1.6480526
1.4837142
0.16234946
0.7535614
1.8426559
1.9380774
1.547006
1.8451785
2.0521314
3.4182248
3.3959618
1.1098403
0.8146471
0.007245064
1.1739757
1.8731536
3.3099275
1.3125911
3.3688054
0.7904866
1.0655117
0.71779764
0.9909226
0.9439637
1.4850969
0.70326996
2.126664
2.4369333
0.7631186
2.1603842
0.1113199
1.6427534
0.73654014
-0.35009468
1.502873
2.1510482
2.2605863
1.678139
2.3194294
2.3188949
