observations_o1
1.3413732
-0.019186735
2.169471
2.3184686
2.608306
1.7230431
4.391848
3.0312576
2.7509232
2.702321
2.9991775
4.893325
2.3190062
4.8091683
2.588674
3.8318932
4.4203744
2.3674107
4.642545
2.7070537
2.8990757
3.2424476
1.6060476
4.2886577
2.4208415
3.5377088
3.7426043
2.8273337
4.201954
2.2922878
3.4717119
1.8874731
1.5936373
0.88678527
2.4773686
2.560855
0.025895476
2.1608267
1.4502686
1.6229233
0.36860085
-0.23260403
1.5592017
-0.27064598
1.1264644
-0.80460405
1.0592734
2.4855928
1.0736009
1.4542269
1.3420076
1.3597999
0.343202
-0.15153551
6.302515
5.975281
6.9388256
4.5497437
4.8623757
6.2948627
6.764798
5.595993
4.5000343
6.30437
5.471932
6.086047
6.2591095
6.0764456
6.04067
6.0652423
6.5194144
4.7513156
5.943806
6.256692
6.0747013
5.535527
5.3905807
4.975767
5.187792
5.50083
4.6117826
5.168541
4.7051706
7.3405213
4.2633257
5.055715
4.1921706
4.7626877
6.3385296
4.394512
6.512181
5.8701534
6.1054635
7.1799245
6.0824485
5.8897786
4.6043544
5.4848695
6.3668375
4.4242764
4.4058676
5.8559604
5.8472524
4.643611
5.431083
5.5398803
5.0572567
3.9204626
4.0104947
6.2135444
3.8571372
4.474479
4.512949
5.2154756
4.8372793
5.544886
5.9567385
5.559189
5.1956005
6.081746
3.7288105
6.3310475
6.9047127
6.5831285
5.522988
5.73365
4.3773174
4.423315
4.2947965
5.1711354
5.0548153
5.9908013
6.330833
6.7568417
4.4400873
4.8803997
5.553175
6.9359536
5.2517114
6.101987
3.7980957
6.6289673
5.3022118
4.901745
3.9292855
3.7670355
5.532561
4.590301
4.2848053
4.9889407
6.9679527
5.325212
5.7330475
6.8878245
6.6860976
4.5310307
5.2419276
6.7199154
4.137146
4.6830683
3.2438893
2.2481692
3.217828
2.1574543
4.156526
5.5650597
3.7478626
4.389495
3.9179475
1.1731286
4.4626656
2.305172
3.8467133
3.91038
3.4461145
3.9184513
2.9395638
3.7519233
2.9412766
2.1077943
3.8099117
2.4074981
3.5065362
3.604813
4.362962
3.9029598
4.893383
3.6243587
4.3426723
2.8129153
2.958382
2.9079337
2.4347732
3.000835
2.2213595
1.3671563
3.4186063
5.834297
2.603278
4.164858
5.8139467
3.5581656
3.4479039
3.172033
3.924896
4.45352
6.008483
4.2132
3.4659655
5.0121107
1.870591
4.3895164
3.5675251
2.1041174
3.2221458
2.6956751
4.8689513
4.052895
2.5047002
2.5094333
3.0535402
2.8464108
4.645661
3.2969108
3.1992986
3.2891989
2.397281
3.431742
2.618864
3.6984825
2.1601696
3.7459254
3.0983558
1.997357
4.422612
3.6181858
3.7065706
2.7811534
3.4405835
4.0295606
3.0153368
5.273194
3.9156976
3.8277419
3.6164477
3.6683137
4.958456
3.5726838
3.5193663
3.6986365
3.427028
3.8753018
2.0674663
3.436972
3.5119505
4.1273866
4.3581533
3.5432382
4.1151247
3.8757548
2.2119594
5.4670963
3.10075
4.555091
3.4639578
2.144885
5.0306687
3.8529422
4.594084
3.0153031
3.2648811
3.9493213
4.0788164
4.415234
3.8489003
3.9601064
2.7599242
4.067623
2.1409962
2.720879
4.249222
3.7689886
1.1382768
3.4533536
5.203898
3.2783837
3.77566
4.1069813
4.498775
5.2091813
4.4475913
4.3926783
3.525132
2.7058778
3.368081
2.0420806
3.6827917
2.446831
1.2007754
3.7611349
3.511536
4.793945
3.605829
4.9674764
2.2577515
2.562848
1.6771563
5.5232463
3.848259
2.8741212
1.4873455
4.20424
4.873526
2.9945037
3.8539042
3.6913655
3.9071596
5.728072
3.3372836
3.471211
4.5621185
4.273844
3.3392496
2.4723296
3.6157012
5.061294
3.1890423
3.0507367
4.2878785
2.041036
3.271818
3.4430108
3.9314897
3.0530074
4.9572053
2.1346693
2.5033288
2.6194358
4.588557
