observations_o
1.2660344
-0.56888556
0.2828461
-0.217332
1.5933142
1.095963
2.1520777
0.9615204
2.7121468
1.8799226
2.3847709
1.422866
2.7833576
1.7163861
1.4380797
2.5198402
0.43074298
2.9859462
2.3779948
1.1689526
1.0704563
1.1791698
1.5615597
0.84514505
1.8900977
2.237682
0.33226907
2.3977444
1.1394479
1.7664787
2.3918858
0.51079965
2.1453013
1.6574823
2.6922288
2.2792103
1.3870921
2.4344378
0.8788994
1.0674471
2.1993809
3.1342974
0.5298357
1.6651756
0.5562867
-0.8655064
2.172215
1.1561614
1.8959998
1.5650954
0.555155
1.1724985
1.664711
1.7519777
3.3763933
2.8389542
3.042163
2.5810623
2.3132935
0.5648584
2.1965718
1.7874706
2.5291142
-0.7102773
1.3198068
2.347429
1.6231493
1.7942289
-0.16488373
2.2993846
0.6683826
1.5426375
0.12768424
0.76810086
0.54116607
1.4434614
0.40387976
1.9005508
0.68321687
1.7307658
2.8938508
1.1696854
1.609345
1.0553455
1.3913362
1.5732224
2.54502
1.370777
1.0808811
2.0489373
1.462036
2.3151536
5.140371
3.18427
3.2915425
4.82914
3.2678251
2.990667
4.119491
3.285662
3.656924
3.3187726
3.2532248
1.1825495
2.7925386
1.644655
1.9042673
0.5842825
1.4484266
2.2221513
0.5322097
2.66983
2.081081
0.86342543
0.94789904
1.9508309
1.8334055
3.1702404
0.9250606
-0.23347926
1.9313238
1.4734005
0.46048784
1.7752018
1.0974629
0.7218554
2.5829778
0.0336895
2.9935474
0.49956667
2.8106637
2.0038154
1.0963197
3.2999983
1.2419322
2.7509384
1.5778371
1.1645775
2.3858912
2.2111478
-0.137748
3.5264177
0.55674064
0.101879716
2.0262432
2.026731
1.3294314
2.4348688
0.501428
0.35547447
1.5859187
-0.24135172
1.9265181
2.5292344
-0.50954485
1.7116543
1.347257
0.76856023
1.1065208
2.6899865
2.453591
1.5134987
-0.3126222
1.2708141
1.3037934
2.5910592
0.7948939
1.6858679
-0.5020375
1.5281407
2.7512226
1.9897051
1.7855134
1.9954767
2.663144
1.495455
0.3088764
-0.30280304
3.4980044
3.6098325
2.0426013
1.5954077
2.353446
2.0956483
2.5422912
1.8856825
0.15375435
1.8190577
1.2039332
1.7604383
0.46722996
2.4751072
1.2843082
1.6546681
2.9307785
2.3892465
0.8818546
1.5133178
0.57782453
1.3717648
3.4645925
2.7832808
2.5367599
2.731193
1.0568198
1.2531542
1.43325
0.9080045
3.41598
-0.02883184
0.7910062
1.2310588
1.301112
1.8046796
0.5959505
2.2511787
1.6853204
0.16976953
2.651493
2.8053927
-0.8072624
2.5530624
0.30998933
1.8964009
0.5891179
1.9097842
0.57463247
2.7116964
0.9745641
5.223647
3.3380425
3.2181227
5.494452
3.2383828
2.4557676
4.5649257
5.907601
6.5907087
5.043007
3.4319506
5.973105
5.489539
4.8882813
5.8544946
4.835465
4.9854426
6.3056207
5.637605
4.3148375
5.695019
5.7254496
5.735827
4.7272086
4.5765476
5.332796
4.0328665
7.1476827
5.7210426
4.744089
3.4898703
6.5726604
4.58917
4.701953
7.522411
5.612513
4.382413
6.158158
5.565841
6.537824
5.7251835
6.483961
3.8477743
4.486845
4.6343985
6.7462926
5.841652
6.7878466
4.1351976
6.733378
7.2433014
3.6137114
4.9880996
4.7706904
3.293664
4.8881893
4.929719
4.773147
5.367899
5.6970434
6.7649484
4.496026
3.5405169
5.340792
5.2582436
4.2991314
6.1995573
4.2959194
4.4271464
5.5519824
5.1004624
5.9489956
5.1729813
5.577569
4.9583898
4.7695694
5.2703543
5.229293
5.7235985
6.9489903
7.1693225
4.378069
5.25878
5.022751
6.6400995
3.8384082
5.342218
5.0811543
6.994976
5.7465544
7.7491627
5.268149
4.6859756
4.6968613
5.447522
4.787607
5.7944107
5.7079062
5.0080156
3.6095595
5.8698153
6.226906
4.868559
4.082755
5.1929307
4.4707556
6.276737
6.0518074
5.7147985
5.48769
4.588128
5.128316
5.6529827
5.594557
5.7558775
4.516353
6.9755955
4.75409
5.7199693
5.4005685
4.9359207
5.7435265
5.94585
5.425045
6.07234
5.4356422
4.7662
4.5952544
5.7592344
7.05056
4.3526354
4.8474216
6.622429
6.209188
7.440181
5.5719886
5.8907166
4.4710855
2.9000032
6.4188905
6.315581
5.5744667
4.7681003
5.137742
4.314542
4.599388
5.5946164
5.0368624
5.876318
6.1376853
5.953722
4.8757377
6.0615525
7.129795
6.1490736
4.933997
4.2627416
6.178482
5.959305
5.4032674
5.0880084
5.728034
4.671891
5.174537
6.468583
5.2645497
5.7984195
3.0361485
6.9903526
4.446561
5.134083
4.153141
4.848463
7.493933
7.073582
5.2834315
6.638913
4.7305164
6.852942
5.434429
5.4972
4.724041
6.9002175
6.898967
4.40434
6.2763176
4.881522
3.8101835
6.5456758
2.1386151
2.0014658
3.8010716
1.6556962
2.0031164
1.2418327
1.3823023
0.54832715
0.61396325
2.740961
3.000629
0.8693133
0.82842225
2.1285138
1.4502529
1.4584417
0.42417765
3.58389
2.4951224
2.532539
2.8067799
2.461245
1.5004685
0.76652384
2.1462564
0.7274862
1.6781982
1.4509269
0.26522493
1.5262761
2.5361676
1.4310192
1.9747036
-0.318115
2.5610082
1.9208448
2.294022
1.0337955
2.5680203
0.05263388
1.6077466
2.1705544
1.7989928
1.6619822
1.900019
1.963438
0.65968347
1.1630247
2.6682858
1.799479
0.80189747
2.0301266
0.13408697
1.2989395
-0.80437183
3.053729
0.064345
2.5032883
1.8722775
2.2608466
3.1156573
0.24886477
-0.3254571
0.47171366
1.8661524
0.6987739
-0.019070148
2.1447809
2.6055956
2.6654744
0.030875087
3.2796998
2.5381093
1.7894518
3.2534971
-0.22137487
2.3216577
0.26763427
-0.008462429
0.28413653
-0.16325045
-0.040412664
