observations_o1
1.4533583
0.6174465
3.127499
1.860318
0.9994622
1.4971322
0.69025356
3.4831433
1.7518414
1.3289782
1.9530127
2.9951508
2.572975
2.3477008
4.158931
3.7839818
1.9800469
3.6931484
3.9751127
3.3590302
2.6518686
2.898749
3.1982229
3.289756
3.8086843
3.4144802
3.802765
2.046224
3.6424801
4.293382
4.026267
3.9927719
5.909605
5.215506
4.9010735
2.4838905
2.9357839
2.428628
2.6428847
2.3699446
1.3376832
3.1762707
2.3655944
3.5404634
3.5735993
4.0373583
2.4530635
3.0842116
3.1184974
3.0367608
3.4945564
2.9881597
5.586526
5.155161
4.7435584
3.2040272
3.4353702
2.9422696
2.254105
2.9301767
3.0708754
4.1979284
3.1073012
1.7739096
5.9695306
3.5898557
5.982492
1.0795531
4.31782
3.9563708
3.039665
2.8568954
0.06632197
1.5542902
2.0665731
1.1712842
3.9907846
1.5426736
-0.17990983
2.830966
0.25668025
-0.5876658
0.9394002
2.3816671
2.6288826
2.465826
1.6984098
1.1892103
0.3503487
1.9207587
1.8327429
0.7477703
0.7743832
1.468019
2.8768387
2.3717744
-0.0716151
0.6289526
1.5156138
1.9865334
0.44248486
1.5787439
1.9394419
4.2407374
3.1446157
2.2622864
0.49909186
0.6886181
1.3232594
2.1447449
1.0246152
2.170907
1.5624089
2.6124306
1.010392
1.5020256
1.2044814
2.0240793
2.9195561
1.9254484
0.9385053
0.97250396
1.9526403
0.82531404
1.4133464
3.083828
3.4297047
1.1588215
2.5718226
2.519008
0.3178072
1.3844677
0.24294293
2.3100338
2.1840892
0.8479992
0.94797665
0.29490125
1.123759
2.3086658
2.1618705
1.8151197
0.94352186
5.12298
5.3457966
6.2884784
6.1508665
6.3477116
6.0441914
5.4155664
4.1848226
4.314623
3.0801594
4.9871836
3.6895828
5.7173705
4.7418456
4.35773
4.6630964
6.204094
4.862767
5.17702
6.602158
5.631326
5.2088594
3.2626512
4.468458
4.584938
3.8961935
3.7389035
2.586804
4.15719
4.2280293
3.884614
3.0289865
3.963612
3.017196
3.5559587
3.9549146
0.95850396
3.1987033
3.9804542
3.4216115
4.374075
3.2272274
4.8671203
4.082147
4.4845037
2.1003575
3.4298677
5.131551
4.0285306
4.6077313
3.7568104
3.8284621
3.862982
5.1250267
3.6213408
5.003927
5.915694
3.1406126
2.1211047
3.522867
4.0330005
4.1258607
3.912503
1.9798919
5.783623
4.5893416
3.2913358
0.72570086
3.222014
4.3551054
5.2587557
3.6802506
4.0788226
3.6060214
4.1649494
2.0651245
2.9400973
3.3473911
1.0968504
3.665297
3.477108
4.2066417
4.407482
1.8276815
2.1459243
2.8253744
3.2401576
4.490238
2.904796
3.931666
2.6198058
0.4152423
1.0692117
0.44885373
2.0672114
-0.5272193
0.45656908
1.3651277
2.5491886
2.6135428
1.9099872
1.7217844
2.2669542
0.13509655
0.5156626
2.3128734
1.4362612
1.4031049
1.1857765
1.447255
1.7591369
3.2000933
1.5964813
2.8804827
0.47997427
1.5670501
0.7063935
1.9724379
1.6786461
1.4545847
0.8049837
2.8186116
1.9426683
1.3956541
1.797059
1.3458734
1.4692032
1.5584363
2.3835158
0.9770066
2.7504396
0.4369129
1.1263657
0.35676146
0.41919017
0.2765199
0.806643
1.1516678
0.6778939
1.0593312
-1.141129
0.83587545
2.5343895
2.4891198
1.9772483
1.9320608
3.5008712
0.92323995
2.3341362
2.6676989
-0.10211456
1.7293644
1.508066
2.157184
3.2256227
1.9034616
3.0515642
1.1642207
-0.026426315
3.7427695
0.6390282
1.6406647
1.4765335
1.8731431
2.081479
1.3839986
3.8071296
2.349493
1.1133244
2.330297
-0.18478537
1.7025336
0.6202826
1.4054769
1.3078084
3.2845159
