observations_1,observations_2,observations_3,observations_4,observations_5,observations_6,observations_7,observations_8
1.4979575099182423,2.1442200306287127,1.2549926402481244,1.5213350588477272,1.5347038449073729,1.7018367994451928,1.5063330188498192,1.3405326203514605
1.4456387789782337,1.165070100655404,3.5936538751254528,3.853516097582723,1.2365349252911368,2.4459831624865274,1.5810535552366325,2.1814059767602405
3.131263809797071,2.1994317943669,2.493998246577002,3.3810492485908323,4.608705262943214,3.9901289082978106,1.5041737014132863,3.386323166896087
7.04701522083484,1.8028568627963235,3.5356385622718687,3.343827546420629,2.4432356044325125,2.487663508572007,3.1594841039142487,3.1324613798846404
6.4808852752129305,1.0838214814257885,1.9435333743190082,3.206235906792722,2.914565080458136,3.7808617665033584,4.7350308303960915,3.0141169124714757
6.224736361951717,1.6302338307826378,4.010999587327021,3.755910152361883,6.3972172768570275,3.3766131237987036,3.3429633232057636,3.2082271714411803
11.744482427859008,0.6930970859960421,2.4538219654378715,3.588741323479235,6.065097870289851,4.223498306904158,2.9755298411333992,2.929716957567363
13.116217186243254,0.9460424017373033,3.9487228040058913,2.9101847647252956,6.823062990305729,3.9537764814834713,3.8983507682130885,2.704745860498967
4.564909097475947,2.1958476890116696,2.6024618021949095,2.600086060020786,13.937249925567485,2.7032215291261643,3.6550645271212794,2.048124835698289
11.448672284512163,2.1332617860295695,3.6167851784516127,3.3969514585917118,6.490674126557021,3.0124312055189755,4.044210842472825,3.144381975574932
17.98930721716655,1.4397609497486314,2.9072076332758563,6.65359716657672,9.4494550975596,2.8834076404305886,4.0187310979824815,2.3811996494468097
13.381051081592432,1.8693320063260792,5.51365673089694,7.802401355290087,14.44109292551768,3.467624344439958,4.615478171149988,3.234609902735569
6.737146874757929,0.9270333807408893,6.4449616295688585,9.235030389904388,10.413406419558985,4.23735227631682,2.6622037086517967,4.189793139705738
12.56525009497268,1.962244585933714,7.971860629469667,9.402980732440799,10.873003589444835,2.0550977338544776,3.490062837780874,3.529250183896206
6.9691800148723715,3.4269676442931836,12.155996855472871,10.311040519680656,13.374173868778207,4.222743781759576,5.58924670740128,5.356158465376389
14.930044838636022,3.181089411298146,8.325592672229853,9.479278997779435,8.98995791289564,3.5323112803859438,4.284754447037908,4.112537441602697
11.90815161573724,3.364927660650867,11.54637460934548,6.159933391594208,12.049261277095493,3.08536794535444,12.686214687392365,3.2342414671945043
12.42084953221125,6.488144150696641,11.794701763990329,12.09284074357701,13.759581322607264,2.965019061755898,8.795800577121518,3.8237481005338037
8.653206972638039,6.0538762503691395,7.851842065837971,12.14931971662229,11.232128872205841,3.916536435773647,14.981357623511851,2.978022235407206
13.062859252827561,5.948466849116691,10.157801880277724,6.046784729833771,11.946817057856933,3.5353178324684116,7.125895596063138,1.9436722008901643
12.176266670235321,6.4797298289980105,9.353763529738767,10.179653713903527,7.6657043760788,5.068514392871414,8.85601502454664,1.8330608981583545
11.0096882593202,5.664610157669689,9.732523964774096,9.997522955243085,8.704787539198644,2.7180967022597553,12.985584915044502,3.932620163818507
6.815527601559765,11.41031895833028,11.925988525314267,11.897192111114656,12.93458980608494,4.213769692301856,6.628878569743069,5.918377344562927
7.667094554854856,9.673541822276597,5.342680633414105,10.889935153939323,15.416300253412835,6.065213706123306,5.528191520745111,5.993123797171027
12.971924524625315,10.441342435812523,13.563163152913454,8.214966293929407,11.45387127366412,4.993434855651294,12.36118174987416,6.033877256551783
9.879607419288615,12.464146384911839,4.355576971234175,12.772698217465521,12.49065239390045,6.201148872971537,10.07803248260901,4.931520506948292
5.0584743930184075,7.7078608454983595,8.07688472831284,12.700956487301923,8.83583132602423,5.632132039672811,5.126404996617634,8.023132285796049
14.480164760425023,10.523803627331247,9.82730479798657,5.448690162403221,11.054970065344087,6.646844752071662,8.300858074486527,13.073390931192844
7.980929939114709,19.0597365845187,8.587640733195137,5.3587802895262975,9.151750541149092,7.082055210397872,8.28279520534064,8.604300794807717
11.895393538768761,4.820464683368293,14.255353423384108,10.576010894334399,8.028652004688919,5.906641059099517,9.768503045220658,7.9491084871024
8.50834225802322,6.121293117305161,11.39532311965305,8.314996384879421,8.263613926504341,6.795977087301317,8.383236265993748,8.163536921898292
13.521680481161521,10.83865375892167,8.3645282559423,14.06040042227233,11.148008079765617,10.967503429838064,17.3519202203643,5.716798770664781
1.6135160592217979,14.212780045629756,10.175246483197213,10.540280852528152,4.633975434247919,13.891980531660288,9.626171565302307,10.518008939769839
1.9865550410767003,13.556101037832747,13.649018889501065,14.821414918667724,5.722205837823257,3.789500243709064,11.025342480902932,12.855759503061712
1.503850078822916,6.784493122915283,13.645664509231871,7.987189674865856,7.441978330965611,12.749930150483628,12.568068920596847,11.95591660368266
1.684089127358794,9.042608416611127,13.874139940346211,7.696570225726536,10.268064665121933,16.774708768696197,5.6911670955640865,7.245238904825104
1.4069423312535303,7.835270628490711,10.738008019170582,9.661295476299976,8.031258674425622,16.744582186576867,13.089243538675035,3.1713628470271065
1.1328744488152402,6.467730045050047,11.1137249464201,14.259080190454458,17.63961773771345,12.459925269633729,9.405209576886321,12.499951142984
2.4162271378112283,3.4999867101982396,9.385649638028099,11.822844043335781,5.498351741472032,10.59457199043004,12.50984756222493,9.7739156079916
3.3808568276970448,10.779498910132158,11.846611452244112,14.615187606488519,7.15777639688487,15.013189611336863,6.181613038777758,13.227528546243686
3.2690028887489238,13.964319884168319,12.459777688210721,7.3737564056307825,4.026412236436119,11.008960550032967,12.975542650543908,8.484375827157809
2.019355029577044,10.11931186111357,13.027854735059371,6.627076831952454,13.08797610115628,7.921719880026718,10.729870185473484,7.85246695498585
3.473610567692834,10.324951187741728,13.342437381690416,8.61652957100888,6.917885682369896,8.714245179827085,15.581300582695945,4.018193792873582
2.9889039534105706,10.281382383628031,10.602251840639308,11.892626067473262,6.69266836831126,12.774021559321174,13.360986915773257,12.833705610278031
7.001624129021696,7.697282642828309,9.986404689360882,13.552351634281717,11.038972831881253,13.72435356185009,9.06334227475866,10.532712995210002
6.767336150391888,11.993516147900337,8.67802561794949,10.469686524934438,13.00288578260977,9.25453545033984,1.3157616788359743,15.336386321121985
8.512257679787783,5.145219966063451,6.606814200413851,7.726036615208766,4.183818548290084,10.986617931295331,1.0704233824696683,6.666643451669209
7.673224059991188,13.756886928369408,10.31141055125638,5.997377807547267,14.386808460806517,8.46450066896747,4.070346249823803,9.288804697072099
17.07905554154216,9.040681533383815,9.738814434017119,6.828910101130983,9.93042847314894,15.194170356853665,5.071856112704438,17.01515180114204
10.19462578933652,7.347696490646779,9.639138441589111,12.761027943899329,17.296820490163714,1.3089811744775055,4.984140875704821,6.331926572610964
6.599120468987117,8.880496505591907,13.45986295070442,6.987954149206587,7.717355349160627,10.419871983546685,8.679923006120912,11.537331659983003
17.510815666286632,8.28653919828185,11.053743149390737,7.641398375070832,13.829702702272584,6.648841542220559,15.586701566523121,13.67335826184097
13.389798960916394,13.2206411602941,10.30482730192033,8.141928785931128,10.724709607764844,14.586891575534281,7.158109759546026,9.263136336198531
8.464487949145724,4.44868642284797,10.571582475669345,11.871618697744463,7.670413066158385,8.452103580890007,13.19261022338581,11.144930796185797
11.333141765841827,7.94284163817613,11.434885980037457,5.844356613862011,9.69026417014867,5.846429569775147,10.053098898735666,16.665645830383497
6.619339766014463,15.057642950668608,8.665118146760065,8.031586569806592,11.026049825580987,10.54409116585229,8.585369305094552,9.100046924620163
4.78838712970196,9.916266267007181,11.052492998037053,5.4836397358641165,7.512185902985667,15.45589737328698,13.442927865138326,11.357526721623529
6.760359422109602,8.636968297677814,12.5237638165769,10.364721845091172,7.325398297618328,3.1170766282397473,12.743884060528394,12.054571046285044
9.825096395123104,14.003459710449441,7.7742787011941665,7.958332897993479,11.539619846745957,7.697157981758654,7.7260437188583175,9.763743236381373
12.07820358475038,11.368989521299373,3.41423192329216,8.715589011476208,10.68740755782045,12.31361628694092,10.093487699651341,8.410756906421248
11.873870899802093,6.560124009442838,4.175606854206201,8.828715882896407,7.251284631159656,14.779017758841007,11.839656037263879,8.326720759609337
11.8123898166758,10.397539387887129,0.9225851300633945,8.54638659687766,6.276435994426549,9.246351813464091,13.463590333317068,9.886237228876205
12.93029807269384,9.773234186759481,1.0679312351796,8.773106160121639,2.572715877110385,10.85475996276912,6.9428336931973895,7.416703527563705
12.911592243942486,12.87170970690352,2.4667081658280576,11.439387018495683,8.321352884208743,13.660222123413384,7.839944207696782,11.77048706642637
9.575105586011851,6.1381107980958305,1.8956877460851604,5.663239982119201,8.972950029413319,5.308570429447904,11.398086400735444,5.099739682977276
7.863432284285068,9.666345121420079,4.261427931403723,13.315544382617038,12.831115481681845,10.233502648909383,9.949985015869139,17.689385154630088
10.96390178603021,6.960412115456901,2.168459677245444,10.183863802105897,13.26533581942956,10.638611586541384,11.756352047302531,10.910975346438622
