observations_1,observations_2,observations_3,observations_4,observations_5,observations_6,observations_7,observations_8
1.5336828506522018,0.9473704486261152,1.4222668344625884,1.209769955381292,0.9562679074178355,1.0009494015687164,1.0935383296800634,1.4980825222589296
2.2955014075590405,0.8913737952363192,1.2728036211700182,1.8247257012378846,1.2904614724177232,3.89327480189805,1.3618528088223698,3.5575530439588032
6.63696464691828,1.6456744756996233,1.7567459944748247,2.0215145663036687,3.4723247992067208,2.2787895593969285,1.4936781384184936,5.837635636410454
11.251720310139259,1.1320977344341223,1.1574734690812196,0.9622420256182167,1.8078715911780368,3.618754181901668,0.8600739812041063,5.81967124262329
6.937058438997887,1.7212272583401944,3.9951001681342433,2.9004146966596256,5.084412783948064,3.396628001547562,2.573145150201208,4.462918036115326
14.821967753584751,1.2446227073332636,3.781713461360413,4.311195471911088,16.23300377055765,2.2108911886519955,2.8568241570819044,6.5698319384565345
10.97114396966995,0.9522756631902833,4.321588024703068,3.3842298971176312,11.451486129019724,2.2522341681439606,4.472248302451089,5.817117520600995
10.61847113194328,1.3208050565739313,4.592281092561802,6.3259855182832965,14.65923294495349,2.716405226201241,2.7330553296683195,9.291373689854947
9.320112653459997,2.3395555141457685,4.59710422256574,6.071977158020491,12.677343770038693,5.784535219647438,3.2948657360187177,10.773081739804859
9.869488400260803,3.265997688216393,2.475765543509306,6.642011702743982,11.160517357930736,14.649626923512692,2.5809267818550303,8.563948277343439
8.670230009248812,3.803553148002166,3.584840927834186,6.3792661943591185,8.902741679567026,9.539692419660518,2.7724375943845683,10.74253908907868
7.515026651800081,3.457692670306338,2.8149336325299643,6.0969776134685,11.11950925734093,11.650257654893643,2.290612902365062,13.758740243901222
13.842460192570645,2.3165746377697616,5.713461271385292,4.5645317705414605,14.551632517096184,13.962804575451447,3.821268503540592,11.195295267047676
8.312935764883665,4.385781173304512,3.7805022215140163,11.950594266223899,12.546389148094853,13.341608638029847,5.103232332154128,9.402369088496972
8.20482448241092,3.1556479117871437,4.362109703366297,12.237143464625184,10.430985973051904,9.87262980437368,6.652785187642351,9.498715890534413
9.48009335977077,2.385219601024817,3.6509471576177095,5.914717159490209,9.341835500546097,7.629617693088875,6.348009100541574,10.539475635689826
14.469904783008761,2.9639550252396205,1.4246730088409194,6.132895651609356,11.495588650281476,11.497293783922533,5.970921088176976,7.222981384343559
13.527862012422368,3.185790875268756,2.767245412314306,11.557487302334163,8.186729949999112,7.693695076609011,6.675699854036772,10.56280964235168
8.627307629494641,3.8786702755516718,5.547412196179842,10.519345300398719,11.496072994402653,15.723260179102944,8.17709676433756,12.09369252703593
13.834929074137897,5.550757451008014,5.752473797990486,3.553562500387418,7.653926863553799,12.68209911928269,6.35469192330762,10.176345114498769
10.242511852997762,7.84196072926424,6.272821175002903,7.255507766655967,8.758739790076383,10.565496260462005,5.245853915640513,8.533264980425042
7.186773593443171,6.885730423646802,11.505252019486,10.903158626143654,6.59498677024191,11.541665565271,7.056739018071195,8.973313239225742
8.366286573065839,11.860626361398648,1.458023920706248,12.068342114895081,8.48307122855866,10.467839932036497,6.152429841242142,11.989638441454357
14.305289405057582,3.5561985003620205,9.134471106325911,8.018851845022521,7.699617306064017,8.712468383865591,7.488524460150927,6.362258411740619
16.58403037168093,9.498062182033127,8.334986345952881,9.42176767895727,15.32862067727703,11.496508188547232,5.672020617494567,7.27337747536065
10.922342093605568,11.074615990282265,14.330287953982651,7.071400214485973,7.022768763469507,9.11529188975025,6.9130152490229335,4.734991521497818
1.2562380477389894,6.299935730690297,11.797201197866933,14.14687325539489,11.13113888104392,16.11467073551069,6.023146500068297,10.004482426434699
3.2447509591900037,14.709249347749783,9.30737634066384,10.455963706891652,6.854537572705382,7.670793125458442,7.867212934029837,12.663117440239624
5.494065051437424,11.290554273481568,10.613616684921201,7.751125234029399,10.045900193314768,11.529223730198549,5.827804442720801,14.171145070706576
7.91466253965833,8.87524865140093,4.477692264845899,6.182021085861209,10.826318597204946,7.381698146179719,8.10662592279941,14.868597323116251
7.599037613156057,11.255874506087864,12.019128855962684,5.826891773207066,3.9507731525778595,7.348179308166792,6.32852573915811,7.677952036554004
9.640501015515483,7.98996600558624,8.625090033673253,15.712823530432843,5.406802838122733,4.159554759636016,12.615194841389204,10.698236013362049
10.28284909528734,13.913910361678305,7.302531233801268,9.33809500915844,6.829518415100495,11.21668843107605,15.355650716324128,8.603338260596821
9.419504799488148,13.1557724594572,14.115749456407773,8.612301923440317,5.710161063962634,8.185370576682441,7.365552167907765,15.186449926266299
9.184557225212309,11.094384332910622,10.77386266937048,9.21050204619442,10.165327338424461,13.37443571165992,13.00740279980683,14.081113394825213
12.337499993433251,11.859653598457498,7.758374366367747,7.871481521373401,10.674309081904362,11.22253399869992,8.955169729082275,10.43503590662026
9.159232609468049,5.15151806352284,7.954387592959986,9.551653620981337,6.4814128623237295,10.371301096466222,10.380595432159733,7.906337560540361
9.365378682390727,14.60616405310828,11.070351521211634,10.00746802520737,10.294144672745158,5.365706371431433,10.162039101872999,-1.1775456199144916
9.328305466670361,9.576228970831227,10.82071767723837,9.943482439668148,8.533439305458806,11.77363219475259,11.73350785673923,5.291521009696659
14.851326369390677,13.187073567189856,9.989794876732752,5.840667051833748,9.57584935064261,7.768922914236921,11.59790439642904,3.946954594776912
8.317842583236256,12.303301123207248,6.03091150682312,12.761202449923868,7.87721857351988,5.293965231046428,8.048153096329973,5.25095291569405
11.81021196099109,13.137840855405521,6.5058445477754745,8.119558859227759,11.461333725983984,11.2778271721081,10.29625045937549,15.928924072481959
7.492003902825523,6.530575320296183,7.492208515986324,7.780107392842822,15.145618685550922,5.854492453189181,2.3989492507343098,5.7364794946029285
11.01909365231404,6.939262346823835,9.265407600507757,7.635074595694643,12.381953297103397,3.1799834414614203,13.075087682594368,6.488249683645467
11.649442796388879,17.11528116437744,9.762636989387165,6.51545393442473,14.369956141804774,14.060843898067041,15.335127860856492,6.939182737644039
13.377228834516359,5.016173263322976,9.381579214287537,10.755290970548039,5.390350184098722,8.094598476155006,10.507472904893334,18.240117956385447
8.661284275766999,6.37049823821798,9.528421266815759,12.769394559760169,7.725367636018863,4.293152404340358,4.737813650231978,9.694745469797223
6.317985687866017,10.034172241983324,15.936624807479564,7.573534991308904,11.71046678412537,6.8040890163524885,12.281160242343361,13.08803132371171
7.377655611236342,10.039746267759789,12.622533813742827,3.9763928847139276,14.738950070890919,7.579757357683427,7.442575489325733,10.458555690557507
12.992774258603571,8.16111798513711,13.711071870104668,6.596884251685399,11.9840879141212,13.569806629769523,10.480781177153688,3.5226840436182982
16.580518283534403,11.873741193942472,11.386211624115852,8.455701261293463,6.5997439914264895,4.554941999065207,12.09670552067045,14.817131143008364
12.575016624543785,12.792199796608411,10.127810735102607,5.94074046997185,8.499467409492265,5.595614380846733,11.650140260566868,11.183359984137304
5.842139031301873,9.836958469223955,11.21181725760039,7.972568470947451,10.96597678023383,13.043710715583693,13.366297306180911,1.4373360255295715
12.466471544832459,9.033088076188108,10.62048686638629,8.124159456873588,9.366522848390488,8.451054942401552,10.365379322221628,2.2034757996155143
6.864464565470712,9.82380944545893,12.489995679989235,9.845557194424472,7.33016905863817,10.62733526416957,10.45202445725537,1.3458002254523596
8.774084452502358,8.298105135766932,6.7637909847390745,5.222943919706925,8.963194544786912,8.318771607772835,12.261387166202319,1.4280934526447897
10.496564065096731,4.441680577390752,12.222712070455898,11.758243660502878,9.84894196014837,16.384043677805607,9.666034970761768,1.3463890131241865
11.036512050981823,10.861672378804684,10.43178355468504,15.229144295343488,6.411247116810436,5.753648158233464,7.686210720584871,1.9250706364339738
10.1054579366346,12.354661697285131,4.092125645152571,14.484685707983623,13.056896737047342,10.801270978140696,11.346886915815872,1.8182138380250432
7.964924004969017,9.40098775690548,10.170582651164025,8.019735197107053,8.483547218666939,14.721809249166867,6.270135359440427,1.600320165450258
13.299189930577025,2.621359241877826,5.700588287058917,12.042581663439432,9.662233843587341,8.691092467053323,9.635534996547804,1.0586897914610969
