observations_1,observations_2,observations_3,observations_4,observations_5,observations_6,observations_7,observations_8
0.7905574448894264,1.3521362607516991,1.4200700540697646,1.3987736065713516,1.2544541719219033,2.17277120636537,2.000621340713206,1.0107641746355593
3.0171193506761487,0.9220496248279098,4.569470659847841,1.9966787777765553,1.7534141267929737,1.7927088154663728,0.9180234836674579,1.5199060583070807
2.8449845755083114,1.9305303995428442,3.9676791992175247,1.8043232649097618,1.9518298636738916,1.1867026408297114,2.0053914960712156,1.9691272274139777
2.853066007934528,3.6021749323695236,3.4769062373698247,1.8177005613068964,3.2078035940873235,1.4193809994441082,1.5093900827709366,1.395225544946486
4.135705184686124,3.6452084482573603,1.8687490947013767,1.3006592543715794,4.986755527185448,3.3547309049825564,1.3955937826992209,3.3281609170333137
3.1118486254421605,3.5812767647714363,3.900788458729288,1.5955893217697223,5.810589928263024,2.257831956492346,1.3850029684287914,3.2059807394659767
3.4520815823137703,3.1297428522740596,3.9355382887058195,3.6886061228479914,16.48829748803194,2.9008266086913697,1.653562536091238,2.0779300154083984
5.439205031415327,6.811253273755479,6.491194763254029,3.97691093425734,9.790118193830601,3.9420633258278155,1.5631752611169691,2.975576587729927
4.8555193332798865,5.504223325955163,4.715213041233838,6.475744781834649,10.356918358571,2.392574869357688,2.2208838463781824,3.7974017233129356
6.979803279833675,6.2373748055059295,6.936027619266124,7.422913567270765,8.157736502936991,3.4153163869127834,3.2859358114773993,6.407078649904321
5.202230537426363,5.074808107195857,5.498506254300004,6.383483016186531,8.703323295561063,5.441450660982227,3.9999314782054753,6.555005453357769
5.630134810209089,11.160409891242889,10.30785003389434,4.429035960175952,13.108306905142264,5.6654001517357315,3.5560236882610035,9.55777902981406
4.507670521009025,3.8527088264644185,7.794728358977469,5.991622769510428,8.308846199119607,6.41286094528466,2.2287522185228443,9.678806110130378
5.402662774319122,5.766831307514657,10.4864424309696,5.522908845092207,12.97279363881044,11.053407326154403,3.762068951383034,9.30788740757766
16.889158169711123,5.389909660146465,12.27383094031482,7.049739067474366,9.984196341937928,9.382624438699999,3.9384878011741176,10.78406930675823
5.267814246470628,9.70413057643255,8.18880859246233,6.389931907960943,8.558327375841309,9.704315317602685,4.363494126599068,9.394099354553504
12.616610585890559,10.12345294762595,14.816128735746808,5.507404769483237,12.032288914702995,12.555221676387465,2.7180851737936997,14.518301036964637
9.749113877770554,8.255313347578745,2.5967484050730434,6.99713957650064,5.0570008657428325,12.631538609383579,3.8470755629223277,3.9457324054408858
6.603708491904317,10.965663557425,10.01420208033575,6.264285963197558,9.203541281163503,10.9854207631234,2.6493829124455406,6.7090960943558855
2.8705945598487617,10.79638806303046,15.458234589453369,6.050208365246441,7.099201265956889,3.613045002510672,5.388286023072659,8.41714939896535
12.721987128650944,13.600311321213272,6.542923461958267,6.050514550238798,10.423192959907649,9.022233493078549,6.969829364384545,6.265083623046248
3.372565867670806,10.915087482800985,15.15455464978185,10.111504404845,11.782581369289577,7.624051274197985,6.397461951902525,7.61498770018628
10.139574600620143,9.873357682913458,14.151374689628994,14.886335314126665,7.454606318722121,9.183942395428328,5.583782892945663,14.04347331263019
10.755284184199343,7.104321031644641,6.214477495702305,18.938628707527084,12.95136003391417,9.996638244598401,12.718902822751357,6.067163289349772
10.87259650095396,10.551849012734237,14.996748702718925,11.092351742323977,8.116878138463768,12.223918709008483,6.301191330959849,13.675361825252129
11.539581453986138,10.057270926338099,11.19734005207006,9.54051826215969,8.881091692889576,8.707042409368174,12.923851105174919,14.575689976922742
6.434982469032299,8.025590913919519,5.702086978844836,12.47489078079209,1.4931704531060408,5.480330339786391,13.12320499113865,16.22892249314376
10.290601549756538,10.266277799420777,15.444753244240285,12.51338590508124,1.52231066291548,8.825258398761505,8.48575340965981,11.94562204465337
6.436018053290557,10.329171436029348,10.983925657547815,11.164785489382787,1.8780601075759744,11.718443323915302,8.316290320721876,13.349597553164571
10.158588884737046,7.286447720307272,12.026036474268459,10.83314941653352,1.3621535853949478,7.777833050850319,9.299893677216051,10.611739423771109
10.032843180634387,12.192208154813422,6.955890808374697,8.982505565106266,1.40634118756536,7.136097630476119,6.405499306835157,16.24101267217798
